FL_DATE,ABE,ABI,ABQ,ABR,ABY,ACK,ACT,ACV,ACY,ADK,ADQ,AEX,AGS,AKN,ALB,ALO,AMA,ANC,APN,ASE,ATL,ATW,AUS,AVL,AVP,AZO,BDL,BET,BFF,BFL,BGM,BGR,BHM,BIL,BIS,BJI,BLI,BMI,BNA,BOI,BOS,BPT,BQK,BQN,BRD,BRO,BRW,BTM,BTR,BTV,BUF,BUR,BWI,BZN,CAE,CAK,CDC,CDV,CHA,CHO,CHS,CID,CIU,CKB,CLE,CLL,CLT,CMH,CMI,CMX,COD,COS,COU,CPR,CRP,CRW,CSG,CVG,CWA,DAB,DAL,DAY,DBQ,DCA,DEN,DFW,DHN,DLG,DLH,DRO,DSM,DTW,DVL,EAU,ECP,EFD,EGE,EKO,ELM,ELP,ENV,ERI,ESC,EUG,EVV,EWN,EWR,EYW,FAI,FAR,FAT,FAY,FCA,FLG,FLL,FNT,FSD,FSM,FWA,GCC,GCK,GEG,GFK,GGG,GJT,GNV,GPT,GRB,GRI,GRK,GRR,GSO,GSP,GST,GTF,GTR,GUC,GUM,HDN,HIB,HLN,HNL,HOB,HOU,HPN,HRL,HSV,HYA,HYS,IAD,IAG,IAH,ICT,IDA,IFP,ILM,IMT,IND,INL,ISN,ISP,ITH,ITO,JAC,JAN,JAX,JFK,JLN,JMS,JNU,KOA,KTN,LAN,LAR,LAS,LAW,LAX,LBB,LBE,LCH,LEX,LFT,LGA,LGB,LIH,LIT,LNK,LRD,LSE,LWS,MAF,MBS,MCI,MCO,MDT,MDW,MEI,MEM,MFE,MFR,MGM,MHK,MHT,MIA,MKE,MKG,MLB,MLI,MLU,MMH,MOB,MOT,MQT,MRY,MSN,MSO,MSP,MSY,MTJ,MVY,MYR,OAJ,OAK,OGG,OKC,OMA,OME,ONT,ORD,ORF,ORH,OTH,OTZ,PAH,PBG,PBI,PDX,PGD,PHF,PHL,PHX,PIA,PIB,PIH,PIT,PLN,PNS,PPG,PSC,PSE,PSG,PSP,PVD,PWM,RAP,RDD,RDM,RDU,RHI,RIC,RKS,RNO,ROA,ROC,ROW,RST,RSW,SAF,SAN,SAT,SAV,SBA,SBN,SBP,SCC,SCE,SDF,SEA,SFO,SGF,SGU,SHV,SIT,SJC,SJT,SJU,SLC,SMF,SMX,SNA,SPI,SPN,SPS,SRQ,STL,STS,STT,STX,SUN,SUX,SWF,SYR,TKI,TLH,TOL,TPA,TRI,TTN,TUL,TUS,TVC,TWF,TXK,TYR,TYS,UST,VLD,VPS,WRG,WYS,XNA,YAK,YUM
2015-12-11,7.0,7.0,53.0,2.0,3.0,,5.0,4.0,10.0,,1.0,10.0,8.0,,29.0,2.0,8.0,40.0,2.0,5.0,1076.0,8.0,135.0,7.0,5.0,11.0,57.0,3.0,,9.0,3.0,1.0,37.0,7.0,10.0,2.0,4.0,9.0,149.0,39.0,337.0,3.0,3.0,4.0,2.0,7.0,3.0,2.0,22.0,13.0,55.0,61.0,267.0,8.0,17.0,17.0,2.0,2.0,15.0,7.0,37.0,20.0,2.0,,103.0,8.0,327.0,76.0,7.0,2.0,1.0,22.0,4.0,3.0,10.0,8.0,3.0,65.0,5.0,4.0,202.0,27.0,3.0,237.0,589.0,684.0,4.0,,7.0,8.0,27.0,361.0,2.0,2.0,11.0,,1.0,2.0,7.0,34.0,,2.0,2.0,11.0,13.0,2.0,356.0,8.0,5.0,18.0,18.0,6.0,4.0,5.0,236.0,14.0,14.0,6.0,16.0,3.0,2.0,29.0,4.0,2.0,9.0,9.0,9.0,13.0,2.0,12.0,29.0,20.0,23.0,,6.0,3.0,,1.0,,3.0,4.0,131.0,2.0,163.0,22.0,10.0,14.0,,2.0,94.0,1.0,437.0,25.0,7.0,,7.0,2.0,88.0,2.0,7.0,13.0,,17.0,5.0,22.0,59.0,259.0,2.0,3.0,11.0,31.0,6.0,8.0,2.0,401.0,4.0,558.0,15.0,3.0,7.0,19.0,16.0,285.0,25.0,33.0,31.0,8.0,7.0,7.0,2.0,20.0,5.0,121.0,341.0,9.0,230.0,3.0,46.0,7.0,8.0,11.0,5.0,20.0,211.0,92.0,2.0,4.0,10.0,9.0,,17.0,6.0,1.0,8.0,27.0,5.0,350.0,119.0,,,7.0,3.0,133.0,62.0,53.0,53.0,2.0,52.0,886.0,30.0,2.0,1.0,2.0,2.0,1.0,68.0,150.0,,4.0,200.0,433.0,17.0,2.0,2.0,75.0,2.0,15.0,1.0,10.0,2.0,2.0,27.0,38.0,14.0,5.0,2.0,7.0,102.0,3.0,53.0,2.0,35.0,8.0,24.0,3.0,7.0,84.0,3.0,205.0,92.0,19.0,17.0,14.0,7.0,3.0,2.0,29.0,333.0,466.0,19.0,5.0,19.0,3.0,118.0,5.0,72.0,291.0,111.0,2.0,127.0,5.0,,3.0,10.0,146.0,,11.0,2.0,2.0,2.0,2.0,23.0,,10.0,3.0,193.0,7.0,9.0,42.0,43.0,6.0,2.0,3.0,8.0,18.0,1.0,3.0,13.0,2.0,,29.0,2.0,6.0
2015-12-12,3.0,5.0,36.0,2.0,2.0,,4.0,4.0,10.0,,1.0,6.0,6.0,,20.0,1.0,7.0,38.0,1.0,5.0,763.0,6.0,103.0,4.0,3.0,7.0,42.0,2.0,,5.0,2.0,,23.0,4.0,6.0,2.0,2.0,5.0,106.0,32.0,219.0,2.0,2.0,3.0,1.0,5.0,3.0,2.0,15.0,7.0,42.0,44.0,211.0,6.0,8.0,14.0,1.0,2.0,8.0,5.0,31.0,14.0,2.0,,70.0,6.0,246.0,50.0,5.0,2.0,1.0,16.0,4.0,3.0,8.0,5.0,2.0,32.0,4.0,3.0,148.0,15.0,2.0,155.0,441.0,519.0,3.0,,6.0,5.0,16.0,251.0,1.0,2.0,10.0,,1.0,1.0,5.0,27.0,,1.0,1.0,7.0,9.0,1.0,207.0,7.0,5.0,11.0,15.0,4.0,4.0,3.0,233.0,10.0,9.0,5.0,10.0,2.0,2.0,24.0,3.0,1.0,6.0,6.0,8.0,8.0,1.0,9.0,21.0,12.0,13.0,,4.0,2.0,,1.0,1.0,2.0,4.0,123.0,1.0,116.0,18.0,9.0,9.0,,1.0,70.0,1.0,317.0,17.0,4.0,,5.0,2.0,57.0,1.0,5.0,12.0,,15.0,5.0,12.0,41.0,237.0,2.0,1.0,10.0,32.0,6.0,6.0,1.0,361.0,4.0,440.0,13.0,3.0,4.0,11.0,11.0,154.0,22.0,31.0,18.0,8.0,5.0,4.0,1.0,12.0,3.0,86.0,347.0,7.0,200.0,2.0,30.0,5.0,7.0,6.0,4.0,19.0,205.0,63.0,2.0,3.0,6.0,5.0,,9.0,4.0,,5.0,17.0,3.0,230.0,94.0,2.0,,7.0,2.0,106.0,66.0,37.0,33.0,2.0,43.0,592.0,22.0,2.0,,2.0,2.0,1.0,56.0,118.0,,2.0,159.0,338.0,12.0,1.0,1.0,52.0,2.0,11.0,,8.0,3.0,2.0,26.0,30.0,11.0,3.0,2.0,5.0,73.0,2.0,29.0,1.0,28.0,4.0,17.0,2.0,5.0,89.0,2.0,163.0,70.0,15.0,11.0,9.0,8.0,3.0,1.0,18.0,280.0,342.0,14.0,4.0,13.0,3.0,79.0,5.0,80.0,212.0,82.0,2.0,89.0,4.0,,3.0,9.0,104.0,,16.0,2.0,2.0,1.0,2.0,14.0,,6.0,1.0,166.0,3.0,9.0,28.0,37.0,6.0,2.0,2.0,4.0,13.0,1.0,2.0,9.0,2.0,,17.0,2.0,4.0
2015-12-13,6.0,6.0,51.0,2.0,3.0,,5.0,4.0,10.0,1.0,1.0,9.0,7.0,,26.0,2.0,7.0,37.0,1.0,5.0,1013.0,8.0,125.0,7.0,3.0,9.0,51.0,2.0,,8.0,2.0,,35.0,8.0,11.0,2.0,4.0,9.0,140.0,38.0,281.0,3.0,3.0,4.0,1.0,7.0,2.0,2.0,19.0,10.0,48.0,53.0,250.0,7.0,14.0,15.0,1.0,2.0,13.0,6.0,36.0,17.0,2.0,,92.0,7.0,290.0,69.0,7.0,2.0,1.0,19.0,4.0,3.0,9.0,7.0,3.0,50.0,4.0,4.0,181.0,21.0,3.0,219.0,562.0,645.0,4.0,,6.0,8.0,28.0,336.0,1.0,2.0,10.0,,1.0,1.0,7.0,33.0,,2.0,1.0,10.0,11.0,2.0,288.0,8.0,5.0,16.0,18.0,6.0,4.0,5.0,228.0,12.0,11.0,6.0,16.0,3.0,2.0,27.0,3.0,2.0,9.0,9.0,9.0,12.0,2.0,10.0,29.0,15.0,17.0,,4.0,3.0,1.0,1.0,1.0,2.0,3.0,124.0,2.0,153.0,19.0,8.0,12.0,,1.0,90.0,1.0,401.0,26.0,7.0,,8.0,1.0,80.0,1.0,6.0,12.0,,14.0,5.0,20.0,54.0,258.0,2.0,2.0,11.0,30.0,6.0,9.0,1.0,397.0,4.0,530.0,15.0,3.0,6.0,15.0,15.0,233.0,25.0,31.0,31.0,7.0,6.0,7.0,2.0,19.0,5.0,107.0,336.0,8.0,219.0,2.0,41.0,6.0,8.0,10.0,5.0,18.0,214.0,83.0,2.0,4.0,8.0,8.0,,15.0,5.0,1.0,8.0,24.0,6.0,325.0,115.0,,,7.0,3.0,125.0,62.0,47.0,47.0,2.0,49.0,798.0,28.0,2.0,1.0,2.0,2.0,1.0,67.0,142.0,,4.0,186.0,415.0,14.0,1.0,2.0,64.0,2.0,14.0,,10.0,3.0,2.0,28.0,35.0,12.0,6.0,2.0,7.0,95.0,3.0,45.0,2.0,33.0,7.0,23.0,3.0,7.0,87.0,3.0,196.0,83.0,19.0,17.0,13.0,7.0,2.0,2.0,28.0,323.0,430.0,17.0,5.0,18.0,3.0,104.0,4.0,80.0,284.0,102.0,2.0,110.0,5.0,,3.0,10.0,130.0,,12.0,3.0,2.0,2.0,2.0,22.0,,10.0,3.0,186.0,6.0,9.0,38.0,43.0,6.0,2.0,3.0,7.0,18.0,,3.0,13.0,2.0,,20.0,2.0,6.0
2015-12-14,7.0,7.0,53.0,2.0,3.0,,5.0,4.0,10.0,,1.0,10.0,8.0,,28.0,2.0,8.0,41.0,2.0,5.0,1069.0,8.0,134.0,7.0,5.0,10.0,58.0,3.0,,8.0,3.0,,37.0,7.0,10.0,2.0,2.0,9.0,148.0,39.0,335.0,3.0,3.0,5.0,2.0,6.0,3.0,2.0,21.0,13.0,56.0,60.0,267.0,8.0,17.0,18.0,2.0,2.0,15.0,7.0,37.0,20.0,2.0,,104.0,8.0,284.0,75.0,7.0,2.0,1.0,22.0,4.0,3.0,11.0,8.0,3.0,65.0,5.0,4.0,202.0,27.0,3.0,239.0,586.0,683.0,4.0,,7.0,7.0,28.0,353.0,2.0,2.0,11.0,,1.0,2.0,7.0,34.0,,2.0,2.0,10.0,14.0,2.0,350.0,8.0,5.0,18.0,18.0,6.0,4.0,5.0,233.0,14.0,14.0,6.0,16.0,4.0,2.0,30.0,4.0,2.0,9.0,9.0,9.0,14.0,2.0,11.0,29.0,20.0,23.0,,6.0,3.0,,1.0,,3.0,4.0,123.0,2.0,164.0,20.0,10.0,14.0,,2.0,95.0,1.0,431.0,25.0,7.0,,7.0,2.0,87.0,2.0,7.0,13.0,,17.0,5.0,22.0,57.0,265.0,2.0,3.0,11.0,29.0,6.0,8.0,2.0,392.0,4.0,557.0,15.0,3.0,7.0,19.0,16.0,284.0,25.0,29.0,31.0,8.0,7.0,7.0,2.0,21.0,5.0,120.0,334.0,9.0,236.0,3.0,44.0,7.0,8.0,11.0,5.0,21.0,208.0,92.0,2.0,4.0,10.0,9.0,,17.0,6.0,1.0,8.0,27.0,5.0,345.0,118.0,,,7.0,3.0,130.0,60.0,53.0,53.0,2.0,52.0,892.0,29.0,1.0,1.0,2.0,2.0,1.0,68.0,147.0,,4.0,198.0,392.0,17.0,2.0,2.0,72.0,2.0,15.0,1.0,10.0,3.0,2.0,26.0,37.0,14.0,5.0,2.0,7.0,98.0,3.0,51.0,2.0,34.0,8.0,23.0,3.0,7.0,83.0,3.0,203.0,88.0,19.0,16.0,14.0,7.0,3.0,2.0,29.0,329.0,456.0,19.0,5.0,19.0,3.0,117.0,5.0,74.0,289.0,107.0,2.0,124.0,5.0,,3.0,10.0,144.0,,10.0,3.0,2.0,2.0,3.0,22.0,,10.0,3.0,194.0,7.0,9.0,41.0,42.0,5.0,2.0,3.0,8.0,18.0,1.0,3.0,13.0,2.0,,29.0,2.0,5.0
2015-12-15,6.0,7.0,55.0,2.0,3.0,,5.0,4.0,8.0,,1.0,9.0,8.0,,28.0,2.0,8.0,38.0,2.0,5.0,1067.0,8.0,130.0,7.0,5.0,10.0,56.0,3.0,,8.0,3.0,1.0,36.0,7.0,11.0,2.0,3.0,10.0,150.0,38.0,327.0,3.0,3.0,4.0,2.0,6.0,3.0,2.0,22.0,13.0,53.0,61.0,268.0,7.0,16.0,18.0,2.0,2.0,15.0,7.0,35.0,20.0,2.0,,98.0,7.0,281.0,73.0,7.0,2.0,1.0,19.0,4.0,3.0,11.0,8.0,3.0,55.0,5.0,4.0,200.0,27.0,3.0,231.0,566.0,662.0,4.0,,7.0,6.0,25.0,348.0,1.0,2.0,11.0,,1.0,2.0,7.0,34.0,,2.0,2.0,10.0,14.0,2.0,340.0,8.0,5.0,17.0,17.0,6.0,4.0,4.0,223.0,14.0,14.0,6.0,15.0,3.0,2.0,29.0,4.0,2.0,9.0,9.0,8.0,13.0,2.0,11.0,31.0,17.0,23.0,,5.0,3.0,,1.0,1.0,3.0,4.0,118.0,1.0,166.0,22.0,9.0,13.0,,2.0,91.0,1.0,384.0,25.0,7.0,,7.0,2.0,85.0,2.0,6.0,13.0,,17.0,5.0,21.0,57.0,251.0,2.0,2.0,11.0,27.0,6.0,8.0,2.0,385.0,4.0,543.0,14.0,2.0,6.0,18.0,14.0,284.0,23.0,30.0,30.0,8.0,7.0,7.0,2.0,19.0,5.0,118.0,329.0,10.0,241.0,3.0,44.0,8.0,8.0,11.0,5.0,21.0,201.0,93.0,2.0,4.0,9.0,9.0,,16.0,6.0,1.0,8.0,25.0,5.0,339.0,110.0,,,7.0,3.0,138.0,59.0,50.0,49.0,2.0,51.0,852.0,29.0,2.0,,2.0,2.0,1.0,67.0,142.0,,4.0,197.0,388.0,17.0,2.0,2.0,73.0,2.0,15.0,,10.0,3.0,2.0,24.0,37.0,13.0,4.0,2.0,7.0,98.0,3.0,46.0,2.0,35.0,8.0,24.0,2.0,7.0,80.0,3.0,199.0,86.0,19.0,16.0,14.0,7.0,3.0,2.0,28.0,324.0,446.0,19.0,5.0,18.0,3.0,115.0,5.0,70.0,274.0,108.0,2.0,120.0,5.0,,3.0,10.0,149.0,,9.0,2.0,2.0,2.0,2.0,23.0,,10.0,3.0,188.0,7.0,9.0,39.0,39.0,6.0,2.0,3.0,7.0,19.0,,3.0,13.0,2.0,,29.0,2.0,5.0
2015-12-16,6.0,7.0,55.0,2.0,3.0,,5.0,5.0,8.0,,1.0,10.0,8.0,,29.0,2.0,8.0,36.0,2.0,5.0,1067.0,8.0,132.0,7.0,5.0,10.0,58.0,3.0,,9.0,3.0,1.0,36.0,7.0,10.0,2.0,4.0,9.0,149.0,39.0,333.0,3.0,3.0,5.0,2.0,6.0,2.0,2.0,21.0,13.0,53.0,61.0,271.0,8.0,15.0,18.0,2.0,2.0,15.0,7.0,37.0,20.0,2.0,,100.0,8.0,328.0,76.0,7.0,2.0,1.0,20.0,4.0,3.0,11.0,8.0,3.0,58.0,5.0,4.0,200.0,27.0,3.0,237.0,586.0,678.0,4.0,,7.0,8.0,28.0,355.0,2.0,2.0,11.0,,1.0,2.0,7.0,33.0,,2.0,2.0,10.0,14.0,2.0,352.0,8.0,5.0,18.0,17.0,6.0,4.0,5.0,230.0,14.0,13.0,6.0,16.0,3.0,2.0,29.0,4.0,2.0,9.0,9.0,9.0,12.0,2.0,10.0,29.0,20.0,23.0,,6.0,3.0,,1.0,1.0,3.0,4.0,126.0,2.0,165.0,21.0,10.0,14.0,,2.0,94.0,1.0,431.0,25.0,7.0,,7.0,2.0,88.0,2.0,7.0,13.0,,17.0,5.0,22.0,58.0,260.0,2.0,3.0,11.0,29.0,6.0,8.0,2.0,394.0,4.0,557.0,15.0,2.0,7.0,17.0,16.0,284.0,24.0,29.0,31.0,7.0,7.0,7.0,2.0,20.0,5.0,119.0,330.0,9.0,240.0,3.0,45.0,7.0,8.0,11.0,5.0,21.0,206.0,94.0,2.0,4.0,10.0,9.0,,17.0,6.0,1.0,8.0,27.0,4.0,348.0,116.0,,,7.0,3.0,136.0,59.0,50.0,53.0,2.0,52.0,879.0,30.0,2.0,,2.0,2.0,1.0,68.0,147.0,,4.0,201.0,431.0,18.0,2.0,2.0,77.0,2.0,15.0,1.0,10.0,3.0,2.0,25.0,38.0,14.0,5.0,2.0,7.0,99.0,3.0,52.0,2.0,35.0,8.0,23.0,3.0,7.0,80.0,3.0,203.0,87.0,19.0,17.0,14.0,7.0,2.0,2.0,29.0,334.0,457.0,19.0,5.0,19.0,3.0,118.0,5.0,71.0,278.0,114.0,2.0,123.0,4.0,,3.0,10.0,148.0,,10.0,2.0,2.0,2.0,2.0,23.0,,10.0,3.0,193.0,7.0,9.0,40.0,42.0,5.0,2.0,3.0,8.0,18.0,1.0,3.0,13.0,2.0,,28.0,2.0,6.0
2015-12-17,7.0,8.0,54.0,2.0,3.0,,5.0,4.0,10.0,1.0,1.0,11.0,8.0,,26.0,2.0,10.0,46.0,2.0,23.0,1075.0,7.0,134.0,7.0,4.0,9.0,59.0,3.0,,7.0,3.0,1.0,40.0,9.0,11.0,2.0,3.0,9.0,143.0,41.0,323.0,3.0,3.0,4.0,2.0,8.0,2.0,2.0,21.0,15.0,52.0,59.0,275.0,11.0,17.0,17.0,2.0,2.0,14.0,7.0,35.0,19.0,2.0,,100.0,6.0,322.0,75.0,7.0,2.0,1.0,22.0,4.0,3.0,11.0,8.0,3.0,61.0,4.0,4.0,201.0,24.0,3.0,224.0,633.0,743.0,4.0,,7.0,6.0,31.0,357.0,2.0,2.0,11.0,,8.0,2.0,7.0,36.0,,2.0,2.0,10.0,14.0,2.0,342.0,4.0,6.0,19.0,18.0,6.0,5.0,6.0,242.0,14.0,16.0,6.0,16.0,3.0,2.0,30.0,4.0,2.0,11.0,9.0,9.0,12.0,2.0,12.0,31.0,16.0,22.0,,7.0,3.0,2.0,1.0,4.0,3.0,4.0,132.0,2.0,166.0,19.0,10.0,15.0,,2.0,97.0,1.0,427.0,23.0,7.0,,6.0,2.0,87.0,2.0,7.0,13.0,,17.0,14.0,21.0,59.0,273.0,2.0,3.0,11.0,34.0,6.0,8.0,2.0,405.0,4.0,600.0,14.0,3.0,6.0,17.0,12.0,275.0,26.0,34.0,30.0,8.0,6.0,6.0,2.0,19.0,5.0,120.0,345.0,11.0,240.0,3.0,45.0,5.0,7.0,11.0,5.0,18.0,223.0,91.0,2.0,4.0,10.0,8.0,1.0,16.0,7.0,1.0,7.0,27.0,7.0,346.0,117.0,8.0,,7.0,3.0,137.0,68.0,51.0,52.0,2.0,54.0,875.0,32.0,2.0,1.0,2.0,2.0,1.0,79.0,157.0,,4.0,212.0,465.0,17.0,2.0,2.0,73.0,2.0,18.0,,11.0,3.0,2.0,28.0,38.0,14.0,8.0,2.0,7.0,104.0,3.0,50.0,2.0,37.0,7.0,26.0,3.0,6.0,97.0,3.0,218.0,87.0,20.0,15.0,14.0,7.0,2.0,2.0,29.0,355.0,481.0,19.0,6.0,19.0,3.0,116.0,5.0,84.0,296.0,111.0,2.0,128.0,5.0,,3.0,12.0,152.0,,14.0,2.0,4.0,2.0,2.0,21.0,,9.0,3.0,200.0,7.0,9.0,38.0,46.0,9.0,2.0,3.0,5.0,20.0,,3.0,16.0,2.0,,29.0,2.0,6.0
2015-12-18,7.0,8.0,55.0,2.0,3.0,,5.0,4.0,10.0,,1.0,11.0,8.0,,28.0,2.0,9.0,46.0,2.0,24.0,1063.0,6.0,132.0,7.0,5.0,7.0,61.0,3.0,,8.0,3.0,1.0,40.0,7.0,8.0,2.0,4.0,9.0,147.0,42.0,314.0,3.0,3.0,5.0,2.0,7.0,3.0,2.0,21.0,15.0,53.0,60.0,272.0,13.0,16.0,17.0,2.0,2.0,15.0,7.0,35.0,19.0,2.0,,98.0,5.0,320.0,71.0,7.0,2.0,1.0,23.0,4.0,4.0,12.0,8.0,3.0,63.0,4.0,4.0,202.0,27.0,3.0,222.0,647.0,751.0,4.0,,7.0,7.0,30.0,352.0,2.0,2.0,11.0,,10.0,2.0,7.0,37.0,,2.0,2.0,10.0,13.0,2.0,348.0,4.0,6.0,21.0,20.0,6.0,5.0,6.0,254.0,14.0,13.0,6.0,16.0,3.0,2.0,30.0,4.0,2.0,11.0,9.0,9.0,12.0,2.0,11.0,30.0,18.0,24.0,,6.0,3.0,3.0,1.0,6.0,3.0,4.0,140.0,2.0,166.0,21.0,9.0,15.0,,2.0,98.0,1.0,437.0,27.0,8.0,,6.0,2.0,88.0,2.0,6.0,13.0,,17.0,16.0,21.0,58.0,271.0,2.0,3.0,11.0,35.0,6.0,9.0,2.0,410.0,4.0,597.0,16.0,3.0,6.0,19.0,13.0,274.0,26.0,38.0,31.0,8.0,6.0,6.0,2.0,19.0,5.0,122.0,363.0,8.0,240.0,3.0,44.0,8.0,8.0,11.0,5.0,16.0,220.0,89.0,2.0,4.0,12.0,9.0,1.0,17.0,6.0,1.0,7.0,30.0,5.0,336.0,119.0,6.0,,7.0,3.0,138.0,70.0,52.0,57.0,2.0,56.0,881.0,30.0,2.0,1.0,2.0,2.0,1.0,82.0,158.0,,4.0,213.0,469.0,16.0,2.0,2.0,74.0,2.0,19.0,1.0,11.0,3.0,2.0,27.0,40.0,16.0,8.0,2.0,7.0,103.0,3.0,48.0,2.0,39.0,7.0,24.0,3.0,6.0,98.0,3.0,217.0,91.0,20.0,14.0,14.0,7.0,3.0,2.0,29.0,359.0,490.0,19.0,6.0,19.0,3.0,116.0,5.0,90.0,299.0,113.0,1.0,128.0,5.0,,3.0,12.0,152.0,,17.0,3.0,4.0,2.0,2.0,21.0,,9.0,3.0,204.0,6.0,9.0,41.0,44.0,9.0,2.0,3.0,5.0,19.0,1.0,3.0,16.0,2.0,,32.0,2.0,6.0
2015-12-19,3.0,6.0,43.0,2.0,2.0,,5.0,5.0,10.0,,1.0,9.0,6.0,,23.0,1.0,8.0,45.0,1.0,28.0,963.0,9.0,114.0,7.0,4.0,4.0,48.0,2.0,,6.0,1.0,,28.0,9.0,12.0,2.0,3.0,8.0,112.0,40.0,245.0,3.0,2.0,5.0,1.0,7.0,3.0,2.0,19.0,11.0,44.0,47.0,223.0,19.0,11.0,16.0,1.0,2.0,9.0,7.0,32.0,17.0,2.0,,82.0,5.0,276.0,59.0,5.0,2.0,2.0,21.0,4.0,5.0,11.0,6.0,2.0,54.0,3.0,5.0,157.0,19.0,2.0,161.0,590.0,653.0,3.0,,5.0,7.0,21.0,287.0,1.0,2.0,11.0,,14.0,1.0,3.0,28.0,,2.0,1.0,10.0,9.0,1.0,272.0,7.0,6.0,19.0,20.0,4.0,7.0,6.0,274.0,13.0,11.0,5.0,13.0,2.0,2.0,24.0,5.0,2.0,12.0,6.0,9.0,12.0,2.0,11.0,23.0,13.0,16.0,,5.0,2.0,5.0,1.0,11.0,2.0,4.0,135.0,1.0,121.0,18.0,8.0,11.0,,1.0,86.0,1.0,389.0,24.0,6.0,,5.0,2.0,66.0,2.0,4.0,12.0,1.0,15.0,22.0,17.0,53.0,271.0,2.0,1.0,10.0,37.0,6.0,7.0,1.0,378.0,4.0,542.0,14.0,3.0,5.0,12.0,13.0,212.0,25.0,37.0,27.0,8.0,5.0,5.0,2.0,11.0,4.0,86.0,388.0,8.0,205.0,2.0,35.0,6.0,7.0,7.0,5.0,16.0,221.0,66.0,2.0,5.0,10.0,8.0,2.0,14.0,5.0,1.0,7.0,24.0,5.0,311.0,102.0,10.0,,9.0,3.0,107.0,71.0,41.0,44.0,2.0,48.0,749.0,26.0,2.0,,2.0,2.0,1.0,88.0,140.0,,3.0,180.0,432.0,13.0,1.0,1.0,55.0,2.0,17.0,,8.0,3.0,2.0,35.0,30.0,16.0,9.0,2.0,6.0,81.0,2.0,33.0,1.0,34.0,6.0,19.0,3.0,4.0,115.0,3.0,190.0,75.0,21.0,14.0,14.0,8.0,3.0,3.0,24.0,334.0,435.0,16.0,5.0,18.0,3.0,86.0,5.0,102.0,304.0,93.0,2.0,93.0,5.0,,3.0,14.0,120.0,,22.0,5.0,5.0,1.0,2.0,14.0,,7.0,2.0,197.0,5.0,9.0,32.0,48.0,7.0,2.0,3.0,5.0,15.0,1.0,2.0,15.0,2.0,,21.0,2.0,5.0
2015-12-20,3.0,7.0,54.0,2.0,2.0,,5.0,4.0,10.0,1.0,1.0,10.0,7.0,,22.0,2.0,8.0,44.0,1.0,30.0,1041.0,8.0,125.0,8.0,3.0,6.0,54.0,2.0,,7.0,1.0,1.0,33.0,11.0,12.0,2.0,4.0,8.0,137.0,41.0,282.0,3.0,3.0,5.0,1.0,7.0,2.0,2.0,18.0,11.0,44.0,53.0,254.0,14.0,11.0,15.0,1.0,2.0,10.0,6.0,36.0,18.0,2.0,,90.0,5.0,292.0,64.0,7.0,2.0,2.0,22.0,4.0,5.0,10.0,7.0,2.0,57.0,2.0,5.0,188.0,21.0,3.0,197.0,623.0,676.0,4.0,,5.0,5.0,26.0,290.0,1.0,2.0,10.0,,13.0,1.0,4.0,37.0,,2.0,1.0,11.0,10.0,2.0,312.0,6.0,6.0,20.0,21.0,4.0,6.0,6.0,270.0,12.0,11.0,6.0,15.0,3.0,2.0,30.0,4.0,2.0,12.0,8.0,8.0,12.0,2.0,11.0,30.0,11.0,19.0,,5.0,2.0,5.0,1.0,11.0,2.0,4.0,136.0,2.0,156.0,19.0,8.0,13.0,,1.0,93.0,1.0,407.0,24.0,7.0,,5.0,1.0,78.0,2.0,6.0,12.0,2.0,15.0,21.0,19.0,56.0,292.0,2.0,2.0,11.0,36.0,6.0,5.0,1.0,405.0,4.0,577.0,14.0,3.0,5.0,11.0,12.0,242.0,26.0,36.0,29.0,6.0,6.0,6.0,2.0,16.0,5.0,105.0,377.0,9.0,222.0,2.0,36.0,6.0,9.0,9.0,5.0,15.0,224.0,81.0,2.0,5.0,8.0,8.0,1.0,15.0,4.0,3.0,7.0,22.0,8.0,322.0,117.0,8.0,,9.0,4.0,125.0,69.0,49.0,55.0,2.0,49.0,838.0,27.0,2.0,1.0,2.0,2.0,1.0,91.0,153.0,,3.0,198.0,460.0,14.0,1.0,2.0,65.0,2.0,18.0,,10.0,3.0,2.0,32.0,31.0,16.0,9.0,2.0,7.0,93.0,3.0,39.0,2.0,38.0,6.0,20.0,3.0,4.0,117.0,3.0,207.0,84.0,18.0,15.0,12.0,7.0,2.0,3.0,29.0,354.0,466.0,18.0,6.0,19.0,3.0,102.0,5.0,102.0,320.0,103.0,2.0,114.0,5.0,,3.0,15.0,132.0,,20.0,3.0,5.0,2.0,2.0,18.0,,8.0,3.0,210.0,6.0,9.0,37.0,48.0,7.0,3.0,3.0,5.0,19.0,,3.0,15.0,2.0,,23.0,2.0,6.0
